non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,hour,day_type,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month
1.3047333,22.2,19.4,20.0,66.0,76.0,70.0,786.0,0.0,365.0,497.0,0.0,483.0,0.22,0.22,0.22,8,6,0.22,21.1,100.2,0.12713692,59.0,152.0,11.0,8
1.65955,22.2,18.9,20.6,61.0,78.0,68.0,711.0,0.0,573.0,569.0,0.0,602.0,0.22,0.22,0.22,9,6,0.22,21.7,223.85417,0.1422218,57.0,427.0,210.0,8
1.0151,21.7,19.4,20.6,61.0,79.0,68.0,526.0,0.0,739.0,436.0,0.0,657.0,0.22,0.22,0.22,10,6,0.22,21.1,366.67084,0.15895283,68.0,618.0,343.0,8
2.8487666,20.6,19.4,21.7,68.0,79.0,63.0,356.0,0.0,862.0,333.0,0.0,709.0,0.22,0.22,0.22,11,6,0.22,21.1,492.4125,0.16855264,66.0,810.0,572.0,8
1.9472166,20.0,18.3,22.2,70.0,84.0,61.0,193.0,0.0,934.0,195.0,0.0,749.0,0.22,0.22,0.22,12,6,0.22,22.2,581.0208,0.17453809,61.0,875.0,593.0,8
1.3979833,19.4,18.3,22.2,73.0,84.0,61.0,17.0,0.0,942.0,77.0,0.0,771.0,0.22,0.22,0.22,13,6,0.22,22.8,633.2833,0.17656593,61.0,677.0,259.0,8
2.6798167,19.4,17.2,22.2,76.0,87.0,61.0,0.0,0.0,895.0,0.0,0.0,812.0,0.22,0.22,0.22,14,6,0.22,22.2,645.05414,0.17817704,66.0,786.0,497.0,8
1.2298334,18.9,17.2,21.7,78.0,84.0,66.0,0.0,0.0,785.0,0.0,0.0,771.0,0.22,0.22,0.22,15,6,0.22,22.2,617.8333,0.17906882,61.0,711.0,569.0,8
2.7432666,19.4,17.2,21.1,79.0,84.0,68.0,0.0,0.0,620.0,0.0,0.0,680.0,0.22,0.22,0.22,16,6,0.22,21.7,536.0875,0.17723949,61.0,526.0,436.0,8
2.5729416166666668,19.4,17.2,20.6,79.0,84.0,70.0,0.0,0.0,416.0,0.0,0.0,477.0,0.22,0.22,0.22,17,6,0.22,20.6,406.35,0.18189801,68.0,356.0,333.0,8
2.4026166333333334,18.3,17.8,20.0,84.0,80.0,68.0,0.0,21.0,183.0,0.0,126.0,173.0,0.22,0.22,0.22,18,6,0.22,20.0,234.225,0.18725535,70.0,193.0,195.0,8
2.23229165,18.3,18.9,19.4,84.0,75.0,70.0,0.0,178.0,15.0,0.0,387.0,66.0,0.22,0.22,0.22,19,6,0.22,19.4,15.416667,0.18949196,73.0,17.0,77.0,8
2.0619666666666667,17.2,20.0,18.9,87.0,70.0,75.0,0.0,365.0,0.0,0.0,483.0,0.0,0.22,0.22,0.22,20,6,0.22,19.4,0.0,0.18843023,76.0,0.0,0.0,8
1.8916416833333327,17.2,20.6,18.3,84.0,68.0,81.0,0.0,573.0,0.0,0.0,602.0,0.0,0.22,0.22,0.22,21,6,0.22,18.9,0.0,0.18712461,78.0,0.0,0.0,8
1.7213167,17.2,20.6,18.3,84.0,68.0,84.0,0.0,739.0,0.0,0.0,657.0,0.0,0.22,0.22,0.22,22,6,0.22,19.4,0.0,0.17121895,79.0,0.0,0.0,8
1.0226667,17.2,21.7,18.3,84.0,63.0,87.0,0.0,862.0,0.0,0.0,709.0,0.0,0.22,0.22,0.22,23,6,0.22,19.4,0.0,0.15409464,79.0,0.0,0.0,8
0.743075,17.8,22.2,18.3,80.0,61.0,78.0,21.0,934.0,0.0,126.0,749.0,0.0,0.22,0.22,0.22,24,6,0.22,18.3,0.0,0.14622422,84.0,0.0,0.0,8
0.42406666,18.9,22.2,17.8,75.0,61.0,84.0,178.0,942.0,0.0,387.0,771.0,0.0,0.22,0.22,0.22,1,7,0.22,18.3,0.0,0.14251432,84.0,0.0,0.0,8
0.58453333,20.0,22.2,17.8,70.0,61.0,84.0,365.0,895.0,0.0,483.0,812.0,0.0,0.22,0.22,0.22,2,7,0.22,17.2,0.0,0.1409229,87.0,0.0,0.0,8
0.54045,20.6,21.7,17.2,68.0,66.0,84.0,573.0,785.0,0.0,602.0,771.0,0.0,0.22,0.22,0.22,3,7,0.22,17.2,0.0,0.13805278,84.0,0.0,0.0,8
0.37853333,20.6,21.1,17.2,68.0,68.0,84.0,739.0,620.0,0.0,657.0,680.0,0.0,0.22,0.22,0.22,4,7,0.22,17.2,0.0,0.14076443,84.0,0.0,0.0,8
0.41631666,21.7,20.6,17.2,63.0,70.0,81.0,862.0,416.0,0.0,709.0,477.0,0.0,0.22,0.22,0.22,5,7,0.22,17.2,0.0,0.15049617,84.0,0.0,0.0,8
0.41616666,22.2,20.0,17.8,61.0,68.0,80.0,934.0,183.0,18.0,749.0,173.0,108.0,0.22,0.22,0.22,6,7,0.22,17.8,4.3416667,0.16000995,80.0,21.0,126.0,8
0.42356667,22.2,19.4,18.9,61.0,70.0,75.0,942.0,15.0,181.0,771.0,66.0,397.0,0.22,0.22,0.22,7,7,0.22,18.9,29.4625,0.17179501,75.0,178.0,387.0,8
0.43265,22.2,18.9,20.0,61.0,75.0,70.0,895.0,0.0,369.0,812.0,0.0,471.0,0.22,0.22,0.22,8,7,0.22,20.0,98.229164,0.19232084,70.0,365.0,483.0,8
0.5618167,21.7,18.3,21.0,66.0,81.0,64.0,785.0,0.0,541.0,771.0,0.0,520.0,0.22,0.22,0.22,9,7,0.22,20.6,223.35417,0.19825311,68.0,573.0,602.0,8
0.85648334,21.1,18.3,21.7,68.0,84.0,66.0,620.0,0.0,711.0,680.0,0.0,568.0,0.22,0.22,0.22,10,7,0.22,20.6,366.44168,0.20196563,68.0,739.0,657.0,8
1.2786167,20.6,18.3,22.2,70.0,87.0,64.0,416.0,0.0,873.0,477.0,0.0,727.0,0.22,0.22,0.22,11,7,0.22,21.7,490.69168,0.20601249,63.0,862.0,709.0,8
1.3697444666666667,20.0,18.3,22.8,68.0,78.0,59.0,183.0,0.0,934.0,173.0,0.0,749.0,0.22,0.22,0.22,12,7,0.22,22.2,582.975,0.2091158,61.0,934.0,749.0,8
1.4608722333333333,19.4,17.8,22.2,70.0,84.0,61.0,15.0,0.0,936.0,66.0,0.0,759.0,0.22,0.22,0.22,13,7,0.22,22.2,632.89374,0.21177243,61.0,942.0,771.0,8
1.552,18.9,17.8,22.2,75.0,84.0,59.0,0.0,0.0,896.0,0.0,0.0,812.0,0.22,0.22,0.22,14,7,0.22,22.2,648.81665,0.20919389,61.0,895.0,812.0,8
1.57345,18.3,17.2,21.7,81.0,84.0,63.0,0.0,0.0,779.0,0.0,0.0,771.0,0.22,0.22,0.22,15,7,0.22,21.7,615.80414,0.2019597,66.0,785.0,771.0,8
1.8438667,18.3,17.2,21.7,84.0,84.0,66.0,0.0,0.0,621.0,0.0,0.0,692.0,0.22,0.22,0.22,16,7,0.22,21.1,526.85,0.19910625,68.0,620.0,680.0,8
1.6728667,18.3,17.2,20.6,87.0,81.0,68.0,0.0,0.0,417.0,0.0,0.0,549.0,0.22,0.22,0.22,17,7,0.22,20.6,395.3375,0.20060748,70.0,416.0,477.0,8
1.5784833,18.3,17.8,20.0,78.0,80.0,70.0,0.0,18.0,186.0,0.0,108.0,214.0,0.22,0.22,0.22,18,7,0.22,20.0,226.45833,0.20029357,68.0,183.0,173.0,8
1.2407833,17.8,18.9,19.4,84.0,75.0,73.0,0.0,181.0,14.0,0.0,397.0,79.0,0.22,0.22,0.22,19,7,0.22,19.4,11.683333,0.20097925,70.0,15.0,66.0,8
1.2977834,17.8,20.0,18.3,84.0,70.0,81.0,0.0,369.0,0.0,0.0,471.0,0.0,0.22,0.22,0.22,20,7,0.22,18.9,0.0,0.20128506,75.0,0.0,0.0,8
1.3730333,17.2,21.0,18.9,84.0,64.0,78.0,0.0,541.0,0.0,0.0,520.0,0.0,0.22,0.22,0.22,21,7,0.22,18.3,0.0,0.19162135,81.0,0.0,0.0,8
1.3935167,17.2,21.7,18.3,84.0,66.0,78.0,0.0,711.0,0.0,0.0,568.0,0.0,0.22,0.22,0.22,22,7,0.22,18.3,0.0,0.17962454,84.0,0.0,0.0,8
1.265575,17.2,22.2,18.3,81.0,64.0,78.0,0.0,873.0,0.0,0.0,727.0,0.0,0.22,0.22,0.22,23,7,0.22,18.3,0.0,0.16730984,87.0,0.0,0.0,8
1.1376333,17.8,22.8,18.3,80.0,59.0,81.0,18.0,934.0,0.0,108.0,749.0,0.0,0.22,0.22,0.22,24,7,0.22,18.3,0.0,0.14908981,78.0,0.0,0.0,8
0.22955,18.9,22.2,17.8,75.0,61.0,84.0,181.0,936.0,0.0,397.0,759.0,0.0,0.22,0.22,0.22,1,1,0.22,17.8,0.0,0.14422876,84.0,0.0,0.0,8
0.23131667,20.0,22.2,18.3,70.0,59.0,78.0,369.0,896.0,0.0,471.0,812.0,0.0,0.22,0.22,0.22,2,1,0.22,17.8,0.0,0.13992415,84.0,0.0,0.0,8
0.2826,21.0,21.7,17.2,64.0,63.0,81.0,541.0,779.0,0.0,520.0,771.0,0.0,0.22,0.22,0.22,3,1,0.22,17.2,0.0,0.14205489,84.0,0.0,0.0,8
0.46075,21.7,21.7,17.2,66.0,66.0,84.0,711.0,621.0,0.0,568.0,692.0,0.0,0.22,0.22,0.22,4,1,0.22,17.2,0.0,0.14112355,84.0,0.0,0.0,8
0.27375,22.2,20.6,17.2,64.0,68.0,84.0,873.0,417.0,0.0,727.0,549.0,0.0,0.22,0.22,0.22,5,1,0.22,17.2,0.0,0.14697811,81.0,0.0,0.0,8
0.31601667,22.8,20.0,17.8,59.0,70.0,78.0,934.0,186.0,17.0,749.0,214.0,100.0,0.22,0.22,0.22,6,1,0.22,17.8,2.8375,0.1574251,80.0,18.0,108.0,8
0.7234167,22.2,19.4,18.9,61.0,73.0,75.0,936.0,14.0,188.0,759.0,79.0,438.0,0.22,0.22,0.22,7,1,0.22,18.9,28.754168,0.16796638,75.0,181.0,397.0,8
1.32505,22.2,18.3,20.0,59.0,81.0,70.0,896.0,0.0,401.0,812.0,0.0,625.0,0.22,0.22,0.22,8,1,0.22,20.0,100.941666,0.18931839,70.0,369.0,471.0,8
0.23455,21.7,18.9,21.7,63.0,78.0,61.0,779.0,0.0,609.0,771.0,0.0,736.0,0.22,0.22,0.22,9,1,0.22,21.0,223.16667,0.20079434,64.0,541.0,520.0,8
0.24065,21.7,18.3,21.7,66.0,78.0,66.0,621.0,0.0,772.0,692.0,0.0,793.0,0.22,0.22,0.22,10,1,0.22,21.7,364.75,0.19835591,66.0,711.0,568.0,8
0.246,20.6,18.3,22.2,68.0,78.0,64.0,417.0,0.0,891.0,549.0,0.0,810.0,0.22,0.22,0.22,11,1,0.22,22.2,489.54584,0.20062073,64.0,873.0,727.0,8
0.77933335,20.0,18.3,22.2,70.0,81.0,64.0,186.0,0.0,952.0,214.0,0.0,815.0,0.22,0.22,0.22,12,1,0.22,22.8,580.35,0.2019375,59.0,934.0,749.0,8
0.9228,19.4,17.8,21.7,73.0,84.0,68.0,14.0,0.0,955.0,79.0,0.0,819.0,0.22,0.22,0.22,13,1,0.22,22.2,632.5,0.2033238,61.0,936.0,759.0,8
1.8790166,18.3,18.3,21.7,81.0,78.0,66.0,0.0,0.0,896.0,0.0,0.0,812.0,0.22,0.22,0.22,14,1,0.22,22.2,644.86664,0.20633447,59.0,896.0,812.0,8
0.89056665,18.9,17.2,21.7,78.0,81.0,68.0,0.0,0.0,779.0,0.0,0.0,771.0,0.22,0.22,0.22,15,1,0.22,21.7,612.35834,0.2078082,63.0,779.0,771.0,8
2.5402834,18.3,17.2,21.7,78.0,84.0,68.0,0.0,0.0,615.0,0.0,0.0,680.0,0.22,0.22,0.22,16,1,0.22,21.7,534.9625,0.20482904,66.0,621.0,692.0,8
2.5602,18.3,17.2,20.6,78.0,84.0,70.0,0.0,0.0,385.0,0.0,0.0,438.0,0.22,0.22,0.22,17,1,0.22,20.6,410.73334,0.2072389,68.0,417.0,549.0,8
2.4899666,18.3,17.8,19.4,81.0,78.0,79.0,0.0,17.0,189.0,0.0,100.0,199.0,0.22,0.22,0.22,18,1,0.22,20.0,241.49167,0.20766042,70.0,186.0,214.0,8
1.0331,17.8,18.9,18.9,84.0,75.0,75.0,0.0,188.0,13.0,0.0,438.0,71.0,0.22,0.22,0.22,19,1,0.22,19.4,11.716666,0.20728707,73.0,14.0,79.0,8
1.3271166,18.3,20.0,18.9,78.0,70.0,75.0,0.0,401.0,0.0,0.0,625.0,0.0,0.22,0.22,0.22,20,1,0.22,18.3,0.0,0.20591335,81.0,0.0,0.0,8
1.50865,17.2,21.7,18.9,81.0,61.0,81.0,0.0,609.0,0.0,0.0,736.0,0.0,0.22,0.22,0.22,21,1,0.22,18.9,0.0,0.19358204,78.0,0.0,0.0,8
1.2637666,17.2,21.7,18.9,84.0,66.0,81.0,0.0,772.0,0.0,0.0,793.0,0.0,0.22,0.22,0.22,22,1,0.22,18.3,0.0,0.17046855,78.0,0.0,0.0,8
2.2306166,17.2,22.2,18.9,84.0,64.0,81.0,0.0,891.0,0.0,0.0,810.0,0.0,0.22,0.22,0.22,23,1,0.22,18.3,0.0,0.15631258,78.0,0.0,0.0,8
1.263,17.8,22.2,17.8,78.0,64.0,84.0,17.0,952.0,0.0,100.0,815.0,0.0,0.22,0.22,0.22,24,1,0.22,18.3,0.0,0.13588741,81.0,0.0,0.0,8
0.25495,18.9,21.7,18.9,75.0,68.0,78.0,188.0,955.0,0.0,438.0,819.0,0.0,0.22,0.22,0.22,1,2,0.22,17.8,0.0,0.1280677,84.0,0.0,0.0,8
0.24846667,20.0,21.7,18.9,70.0,66.0,78.0,401.0,896.0,0.0,625.0,812.0,0.0,0.22,0.22,0.22,2,2,0.22,18.3,0.0,0.1285225,78.0,0.0,0.0,8
0.28611666,21.7,21.7,18.9,61.0,68.0,75.0,609.0,779.0,0.0,736.0,771.0,0.0,0.22,0.22,0.22,3,2,0.22,17.2,0.0,0.12293941,81.0,0.0,0.0,8
0.2902,21.7,21.7,18.9,66.0,68.0,70.0,772.0,615.0,0.0,793.0,680.0,0.0,0.22,0.22,0.22,4,2,0.22,17.2,0.0,0.12372019,84.0,0.0,0.0,8
0.3257,22.2,20.6,19.4,64.0,70.0,66.0,891.0,385.0,0.0,810.0,438.0,0.0,0.22,0.22,0.22,5,2,0.22,17.2,0.0,0.12862471,84.0,0.0,0.0,8
0.30123332,22.2,19.4,20.0,64.0,79.0,63.0,952.0,189.0,4.0,815.0,199.0,0.0,0.22,0.22,0.22,6,2,0.22,17.8,7.8166666,0.13603885,78.0,17.0,100.0,8
0.44341666,21.7,18.9,19.4,68.0,75.0,66.0,955.0,13.0,116.0,819.0,71.0,83.0,0.22,0.22,0.22,7,2,0.22,18.9,31.445833,0.15182649,75.0,188.0,438.0,8
0.6433333,21.7,18.9,20.0,66.0,75.0,63.0,896.0,0.0,269.0,812.0,0.0,114.0,0.22,0.22,0.22,8,2,0.22,20.0,99.28333,0.16784854,70.0,401.0,625.0,8
0.81381667,21.7,18.9,21.1,68.0,81.0,59.0,779.0,0.0,442.0,771.0,0.0,239.0,0.22,0.22,0.22,9,2,0.22,21.7,226.57083,0.1798351,61.0,609.0,736.0,8
0.53078336,21.7,18.9,21.1,68.0,81.0,68.0,615.0,0.0,771.0,680.0,0.0,710.0,0.22,0.22,0.22,10,2,0.22,21.7,372.5,0.18035902,66.0,772.0,793.0,8
1.1692333,20.6,18.9,21.7,70.0,81.0,63.0,385.0,0.0,891.0,438.0,0.0,810.0,0.22,0.22,0.22,11,2,0.22,22.2,501.45,0.18698144,64.0,891.0,810.0,8
0.48268333,19.4,17.8,22.2,79.0,84.0,59.0,189.0,0.0,952.0,199.0,0.0,815.0,0.22,0.22,0.22,12,2,0.22,22.2,594.9083,0.1928982,64.0,952.0,815.0,8
1.33445,18.9,18.9,22.2,75.0,78.0,61.0,13.0,0.0,949.0,71.0,0.0,819.0,0.22,0.22,0.22,13,2,0.22,21.7,644.1458,0.1996825,68.0,955.0,819.0,8
1.5922,18.9,18.9,21.7,75.0,78.0,66.0,0.0,0.0,890.0,0.0,0.0,813.0,0.22,0.22,0.22,14,2,0.22,21.7,651.0417,0.20017584,66.0,896.0,812.0,8
2.0638666,18.9,18.9,21.1,81.0,75.0,71.0,0.0,0.0,780.0,0.0,0.0,772.0,0.22,0.22,0.22,15,2,0.22,21.7,618.19586,0.20570453,68.0,779.0,771.0,8
2.0493834,18.9,18.9,20.6,81.0,70.0,73.0,0.0,0.0,615.0,0.0,0.0,693.0,0.22,0.22,0.22,16,2,0.22,21.7,541.2792,0.21330336,68.0,615.0,680.0,8
2.19845,18.9,19.4,20.6,81.0,66.0,70.0,0.0,0.0,420.0,0.0,0.0,570.0,0.22,0.22,0.22,17,2,0.22,20.6,415.00833,0.22198917,70.0,385.0,438.0,8
1.36595,17.8,20.0,20.0,84.0,63.0,70.0,0.0,4.0,219.0,0.0,0.0,289.0,0.22,0.22,0.22,18,2,0.22,19.4,237.68333,0.22708718,79.0,189.0,199.0,8
2.02715,18.9,19.4,19.4,78.0,66.0,76.0,0.0,116.0,14.0,0.0,83.0,99.0,0.22,0.22,0.22,19,2,0.22,18.9,8.625,0.21985929,75.0,13.0,71.0,8
1.2350667,18.9,20.0,18.9,78.0,63.0,78.0,0.0,269.0,0.0,0.0,114.0,0.0,0.22,0.22,0.22,20,2,0.22,18.9,0.0,0.21403004,75.0,0.0,0.0,8
1.3295667,18.9,21.1,18.9,75.0,59.0,78.0,0.0,442.0,0.0,0.0,239.0,0.0,0.22,0.22,0.22,21,2,0.22,18.9,0.0,0.2042864,81.0,0.0,0.0,8
1.4682833,18.9,21.1,18.9,70.0,68.0,78.0,0.0,771.0,0.0,0.0,710.0,0.0,0.22,0.22,0.22,22,2,0.22,18.9,0.0,0.19087927,81.0,0.0,0.0,8
0.80123335,19.4,21.7,18.3,66.0,63.0,87.0,0.0,891.0,0.0,0.0,810.0,0.0,0.22,0.22,0.22,23,2,0.22,18.9,0.0,0.16755134,81.0,0.0,0.0,8
1.0259084,20.0,22.2,18.9,63.0,59.0,78.0,4.0,952.0,0.0,0.0,815.0,0.0,0.22,0.22,0.22,24,2,0.22,17.8,0.0,0.13903761,84.0,0.0,0.0,8
1.5454,19.4,22.2,17.8,66.0,61.0,84.0,116.0,949.0,0.0,83.0,819.0,0.0,0.22,0.22,0.22,1,3,0.22,18.9,0.0,0.1283244,78.0,0.0,0.0,8
0.24611667,20.0,21.7,17.8,63.0,66.0,84.0,269.0,890.0,0.0,114.0,813.0,0.0,0.22,0.22,0.22,2,3,0.22,18.9,0.0,0.12524563,78.0,0.0,0.0,8
0.24658333,21.1,21.1,18.3,59.0,71.0,81.0,442.0,780.0,0.0,239.0,772.0,0.0,0.22,0.22,0.22,3,3,0.22,18.9,0.0,0.12526178,75.0,0.0,0.0,8
0.27951667,21.1,20.6,17.8,68.0,73.0,80.0,771.0,615.0,0.0,710.0,693.0,0.0,0.22,0.22,0.22,4,3,0.22,18.9,0.0,0.124736734,70.0,0.0,0.0,8
0.28998333,21.7,20.6,17.8,63.0,70.0,80.0,891.0,420.0,0.0,810.0,570.0,0.0,0.22,0.22,0.22,5,3,0.22,19.4,0.0,0.12786098,66.0,0.0,0.0,8
0.32435,22.2,20.0,18.3,59.0,70.0,78.0,952.0,219.0,15.0,815.0,289.0,70.0,0.22,0.22,0.22,6,3,0.22,20.0,0.6375,0.13398606,63.0,4.0,0.0,8
0.2975,22.2,19.4,19.4,61.0,76.0,73.0,949.0,14.0,100.0,819.0,99.0,42.0,0.22,0.22,0.22,7,3,0.22,19.4,23.191668,0.14996739,66.0,116.0,83.0,8
0.41101667,21.7,18.9,20.6,66.0,78.0,68.0,890.0,0.0,221.0,813.0,0.0,45.0,0.22,0.22,0.22,8,3,0.22,20.0,93.82083,0.17096616,63.0,269.0,114.0,8
0.252,21.1,18.9,20.0,71.0,78.0,73.0,780.0,0.0,291.0,772.0,0.0,58.0,0.22,0.22,0.22,9,3,0.22,21.1,222.79584,0.18427971,59.0,442.0,239.0,8
0.25775,20.6,18.9,20.6,73.0,78.0,70.0,615.0,0.0,705.0,693.0,0.0,491.0,0.22,0.22,0.22,10,3,0.22,21.1,370.6125,0.20126699,68.0,771.0,710.0,8
0.26226667,20.6,18.3,21.7,70.0,87.0,66.0,420.0,0.0,856.0,570.0,0.0,685.0,0.22,0.22,0.22,11,3,0.22,21.7,496.36667,0.20784968,63.0,891.0,810.0,8
0.89743334,20.0,18.9,21.7,70.0,78.0,66.0,219.0,0.0,917.0,289.0,0.0,701.0,0.22,0.22,0.22,12,3,0.22,22.2,593.45,0.214958,59.0,952.0,815.0,8
1.9614834,19.4,17.8,21.7,76.0,84.0,63.0,14.0,0.0,924.0,99.0,0.0,741.0,0.22,0.22,0.22,13,3,0.22,22.2,644.675,0.22032925,61.0,949.0,819.0,8
1.5503167,18.9,17.8,21.7,78.0,84.0,63.0,0.0,0.0,877.0,0.0,0.0,764.0,0.22,0.22,0.22,14,3,0.22,21.7,645.65,0.22272925,66.0,890.0,813.0,8
1.9515667,18.9,18.3,21.7,78.0,81.0,68.0,0.0,0.0,773.0,0.0,0.0,772.0,0.22,0.22,0.22,15,3,0.22,21.1,608.45416,0.22537656,71.0,780.0,772.0,8
2.4636166,18.9,17.8,21.1,78.0,80.0,68.0,0.0,0.0,609.0,0.0,0.0,693.0,0.22,0.22,0.22,16,3,0.22,20.6,533.4083,0.22761942,73.0,615.0,693.0,8
2.3824334,18.3,17.8,21.1,87.0,80.0,71.0,0.0,0.0,421.0,0.0,0.0,564.0,0.22,0.22,0.22,17,3,0.22,20.6,407.99167,0.22885732,70.0,420.0,570.0,8
1.5748,18.9,18.3,21.1,78.0,78.0,66.0,0.0,15.0,223.0,0.0,70.0,283.0,0.22,0.22,0.22,18,3,0.22,20.0,230.2625,0.22358394,70.0,219.0,289.0,8
1.8739,17.8,19.4,20.0,84.0,73.0,70.0,0.0,100.0,12.0,0.0,42.0,93.0,0.22,0.22,0.22,19,3,0.22,19.4,4.991667,0.2154159,76.0,14.0,99.0,8
1.4388833,17.8,20.6,19.4,84.0,68.0,79.0,0.0,221.0,0.0,0.0,45.0,0.0,0.22,0.22,0.22,20,3,0.22,18.9,0.0,0.20531225,78.0,0.0,0.0,8
1.0753833,18.3,20.0,18.9,81.0,73.0,81.0,0.0,291.0,0.0,0.0,58.0,0.0,0.22,0.22,0.22,21,3,0.22,18.9,0.0,0.19621275,78.0,0.0,0.0,8
0.9546833,17.8,20.6,18.9,80.0,70.0,81.0,0.0,705.0,0.0,0.0,491.0,0.0,0.22,0.22,0.22,22,3,0.22,18.9,0.0,0.18663158,78.0,0.0,0.0,8
1.1429833,17.8,21.7,19.4,80.0,66.0,76.0,0.0,856.0,0.0,0.0,685.0,0.0,0.22,0.22,0.22,23,3,0.22,18.3,0.0,0.16577256,87.0,0.0,0.0,8
0.458125,18.3,21.7,20.0,78.0,66.0,76.0,15.0,917.0,0.0,70.0,701.0,0.0,0.22,0.22,0.22,24,3,0.22,18.9,0.0,0.14133562,78.0,0.0,0.0,8
0.25266665,19.4,21.7,18.9,73.0,63.0,78.0,100.0,924.0,0.0,42.0,741.0,0.0,0.22,0.22,0.22,1,4,0.22,17.8,0.0,0.13168438,84.0,0.0,0.0,8
0.25285,20.6,21.7,18.9,68.0,63.0,78.0,221.0,877.0,0.0,45.0,764.0,0.0,0.22,0.22,0.22,2,4,0.22,17.8,0.0,0.13091223,84.0,0.0,0.0,8
0.25668332,20.0,21.7,18.9,73.0,68.0,78.0,291.0,773.0,0.0,58.0,772.0,0.0,0.22,0.22,0.22,3,4,0.22,18.3,0.0,0.12938361,81.0,0.0,0.0,8
0.29468334,20.6,21.1,18.9,70.0,68.0,78.0,705.0,609.0,0.0,491.0,693.0,0.0,0.22,0.22,0.22,4,4,0.22,17.8,0.0,0.12869218,80.0,0.0,0.0,8
0.29443333,21.7,21.1,18.3,66.0,71.0,81.0,856.0,421.0,0.0,685.0,564.0,0.0,0.22,0.22,0.22,5,4,0.22,17.8,0.0,0.13489437,80.0,0.0,0.0,8
0.32125,21.7,21.1,18.9,66.0,66.0,78.0,917.0,223.0,16.0,701.0,283.0,106.0,0.22,0.22,0.22,6,4,0.22,18.3,0.20833333,0.14174654,78.0,15.0,70.0,8
0.8206667,21.7,20.0,20.0,63.0,70.0,73.0,924.0,12.0,189.0,741.0,93.0,452.0,0.22,0.22,0.22,7,4,0.22,19.4,20.4375,0.15178755,73.0,100.0,42.0,8
0.37295,21.7,19.4,21.7,63.0,79.0,66.0,877.0,0.0,400.0,764.0,0.0,629.0,0.22,0.22,0.22,8,4,0.22,20.6,85.833336,0.16671626,68.0,221.0,45.0,8
0.3608,21.7,18.9,22.8,68.0,81.0,66.0,773.0,0.0,603.0,772.0,0.0,735.0,0.22,0.22,0.22,9,4,0.22,20.0,216.39166,0.18616396,73.0,291.0,58.0,8
0.8186833,21.1,18.9,23.3,68.0,81.0,64.0,609.0,0.0,766.0,693.0,0.0,792.0,0.22,0.22,0.22,10,4,0.22,20.6,360.17084,0.20004381,70.0,705.0,491.0,8
0.8965,21.1,19.4,23.3,71.0,76.0,64.0,421.0,0.0,885.0,564.0,0.0,810.0,0.22,0.22,0.22,11,4,0.22,21.7,486.3,0.2087537,66.0,856.0,685.0,8
0.90061665,21.1,20.0,22.8,66.0,76.0,66.0,223.0,0.0,947.0,283.0,0.0,815.0,0.22,0.22,0.22,12,4,0.22,21.7,575.68335,0.21087544,66.0,917.0,701.0,8
1.12115,20.0,18.9,22.8,70.0,78.0,68.0,12.0,0.0,949.0,93.0,0.0,819.0,0.22,0.22,0.22,13,4,0.22,21.7,624.9125,0.21402867,63.0,924.0,741.0,8
1.6426834,19.4,18.9,22.8,79.0,78.0,68.0,0.0,0.0,890.0,0.0,0.0,813.0,0.22,0.22,0.22,14,4,0.22,21.7,626.86664,0.21582389,63.0,877.0,764.0,8
2.0021,18.9,18.9,22.8,81.0,78.0,68.0,0.0,0.0,774.0,0.0,0.0,766.0,0.22,0.22,0.22,15,4,0.22,21.7,592.6458,0.21734078,68.0,773.0,772.0,8
2.3214834,18.9,18.9,22.8,81.0,78.0,61.0,0.0,0.0,602.0,0.0,0.0,675.0,0.22,0.22,0.22,16,4,0.22,21.1,516.23334,0.21607946,68.0,609.0,693.0,8
2.1636751,19.4,18.3,21.7,76.0,81.0,68.0,0.0,0.0,397.0,0.0,0.0,552.0,0.22,0.22,0.22,17,4,0.22,21.1,389.775,0.21462327,71.0,421.0,564.0,8
2.0058668,20.0,18.9,21.1,76.0,78.0,71.0,0.0,16.0,213.0,0.0,106.0,277.0,0.22,0.22,0.22,18,4,0.22,21.1,220.02916,0.210543,66.0,223.0,283.0,8
1.82565,18.9,20.0,20.6,78.0,73.0,73.0,0.0,189.0,11.0,0.0,452.0,87.0,0.22,0.22,0.22,19,4,0.22,20.0,5.3875,0.2018401,70.0,12.0,93.0,8
1.5773,18.9,21.7,20.6,78.0,66.0,75.0,0.0,400.0,0.0,0.0,629.0,0.0,0.22,0.22,0.22,20,4,0.22,19.4,0.0,0.20058522,79.0,0.0,0.0,8
